relation_id,source_id,source_name,source_type,relation_type,relation_label,target_id,target_name,target_type,direction,usage,layer,analytics_enabled,mention_count,document_count,paragraph_count,category_count,evidence_count,evidence_strength,example_text,example_url
rel_eb16597051a1,ent_d52ee0778329,正等正覺,DoctrineTerm,concept_defined_as,概念定义为,ent_b265c0f135b0,涅槃,DoctrineTerm,directed,core_usable,stable_entity_graph,true,5,0,0,0,1,single_article,當初佛陀在菩提樹下悟道，成就正等正覺，這個正等正覺就是涅槃，也就是泯除人我關係的對立，超越時空的障礙，而證悟生命永恆無限的境界，那就是我們每個人本自具足的真如佛性，真實自我。,https://books.masterhsingyun.org/ArticleDetail/artcle182
rel_19c36955f8a1,ent_509797b2362e,死亡,DoctrineTerm,concept_named_as,概念命名为,ent_e8785f476bae,往生,Concept,directed,core_usable,stable_entity_graph,true,2,0,0,0,1,single_article,答：佛教裡將人死亡稱為「往生」，就如同出外旅遊，或者是喬遷移民，要到另一個地方。,https://books.masterhsingyun.org/ArticleDetail/artcle2446
rel_0c83ed152367,ent_ad803c7745ff,比丘,RoleTitle,concept_named_as,概念命名为,ent_c9934fd07be9,阿難,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,「佛陀的弟子當中，有一位比丘叫做阿難，我前幾天見到他以後，現在怎樣也不能忘記。,https://books.masterhsingyun.org/ArticleDetail/artcle7060
rel_26e6276c3168,ent_b3b044550a72,比丘尼戒,DoctrineTerm,concept_named_as,概念命名为,ent_d8d9506f4a85,具足戒,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,出家戒包括：a.沙彌（尼）戒，即不殺生、不偷盜、不淫、不妄語、不飲酒、不塗飾香鬘、不歌舞觀聽、不坐臥高廣大床、不非時食、不蓄金銀寶。⟂S⟂b.式叉摩那戒是沙彌尼在受比丘尼戒前，必須先修學的六法戒，二年之內戒行清淨，方能受持比丘尼戒，這一段期間稱為「式叉摩那」。⟂S⟂六法戒為不殺畜牲、不偷三錢、不摩觸、不小妄語、不飲酒和不非時食。⟂S⟂c.比丘（尼）戒又稱具足戒，因與沙彌（尼）所受十戒相比，戒品具足，故稱具足戒。⟂S⟂佛陀希望僧眾藉由戒律的規範，以養成足堪住持佛法，成為人天師範的僧格，使正法得以久住，佛法長存。⟂S⟂《四分律》載，比丘戒有二百五十條，比丘尼戒有三百四十八條。,https://books.masterhsingyun.org/ArticleDetail/artcle8836
rel_960d3adff395,ent_b3b044550a72,比丘尼戒,DoctrineTerm,doctrine_transmitted_to_place,教义传播至地点,ent_f5223b7b6224,印度,PlaceRealm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,大師一生的功績，前無來者。⟂S⟂他著書立說三百本，超過二千萬字以上，被翻譯成二十餘種文字；⟂S⟂他把比丘尼戒法傳回印度；⟂S⟂在全球創立三百餘座道場、十六所佛學院、二十三座美術館、五所大學，還編纂《佛光大藏經》、《佛光大辭典》等，創辦電視台、報社、中小學、育幼院、以及五十所以上的中華學校，讓佛光普照三千界、法水長流五大洲。,https://books.masterhsingyun.org/ArticleDetail/artcle15880
rel_ffe1a0685597,ent_b3b044550a72,比丘尼戒,DoctrineTerm,doctrine_transmitted_to_place,教义传播至地点,ent_e2fc4abd3849,菩提伽耶,PlaceRealm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,一九九八年二月更遠至印度，將比丘尼戒重新傳回佛教聖地菩提伽耶。⟂S⟂這一連串的努力，無一不是以具體行動呼籲宗教界必須正視女性先天的特質與後天的平等權利，間接刺激當代宗教修正教義對女性的負面態度。,https://books.masterhsingyun.org/ArticleDetail/artcle17787
rel_d0c8d7fc28c9,ent_b3b044550a72,比丘尼戒,DoctrineTerm,doctrine_transmitted_to_place,教义传播至地点,ent_99c7b21f179d,錫蘭,PlaceRealm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,印度的比丘尼戒傳至錫蘭之後，至一○一七年可拉（chola）統治錫蘭，反對女性加入僧伽行列，比丘尼僧團遂在錫蘭消失。⟂S⟂至於印度比丘尼戒，則在佛陀涅槃後五百年便不存在了。,https://books.masterhsingyun.org/ArticleDetail/artcle17787
rel_d0ef27e9495c,ent_b3b044550a72,比丘尼戒,DoctrineTerm,planned_doctrine_transmission_to_place,计划传播教义至地点,ent_f5223b7b6224,印度,PlaceRealm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,所以，一九九七年在佛光山舉行的「第四屆國際佛教研習會」上，來自世界各地的南、北、藏傳佛教僧信代表一致聯名簽署，請佛光山寺前往佛教發源地印度傳授比丘尼戒法。,https://books.masterhsingyun.org/ArticleDetail/artcle133
rel_f644afc0940d,ent_b3b044550a72,比丘尼戒,DoctrineTerm,planned_doctrine_transmission_to_place,计划传播教义至地点,ent_e2fc4abd3849,菩提伽耶,PlaceRealm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,我很期望在座南北傳法師上座，大家能發心到菩提伽耶金剛座前，共同傳一次戒法，讓南傳佛教因此重新有比丘尼戒法。⟂S⟂此建議希望能獲得南傳長老們支持，進而站出來講話認定。,https://books.masterhsingyun.org/ArticleDetail/artcle2637
rel_1fad4dd64c40,ent_ff48d2c27940,沙門,DoctrineTerm,concept_defined_as,概念定义为,ent_a0277c16bbd2,修道,PracticeActivity,directed,core_usable,stable_entity_graph,true,2,0,0,0,1,single_article,沙門是什麼？ ⟂S⟂ 就是修道者，而外道、邪道之徒，是專靠騙術來引誘、迷惑他人，而不是真正靠修道來指導人。,https://books.masterhsingyun.org/ArticleDetail/artcle13494
rel_8bfe5c0bceae,ent_ba53e52ece62,法會,PracticeActivity,activity_occurs_at_place,活动发生于地点,ent_f3c9895f9033,法雲寺,Institution,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,b.法雲寺，位於苗栗縣大湖鄉，民國初年，由覺力、妙果二師開山，以覺力法師為首任住持，先後在該寺舉辦過傳戒、水陸等法會。,https://books.masterhsingyun.org/ArticleDetail/artcle8727
rel_5c17dedc11c8,ent_ba53e52ece62,法會,PracticeActivity,activity_serves_group,活动或实践服务群体,ent_1b85a8db0019,信徒,Group,directed,core_usable,stable_entity_graph,true,3,2,2,1,3,multi_article,大師給信徒辦法會，作種種開示，也為年輕人辦種種學習和成長活動，這讓大家體會到「自心眾生無邊誓願度，自心煩惱無邊誓願斷，自性法門無盡誓願學，自性無上佛道誓願成」。,https://books.masterhsingyun.org/ArticleDetail/artcle20404
rel_1682256f0556,ent_ba53e52ece62,法會,PracticeActivity,practice_honors_entity,实践礼敬或赞叹对象,ent_2690856df9d0,佛牙,RitualObject,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,我不僅文稿、講辭經常是在「零碎的時間」裡迅速完成，有些活動的舉辦也是在「零碎的時間」中偶發的感想，像「慈悲愛心人運動」並非多年的計畫，而是在閱讀報紙時，獲悉白曉燕命案等重大刑案連續發生，突然想到要舉辦一個持續的活動，以喚醒大眾對於心靈淨化的覺醒，隨即在中華佛光總會的理監事會議中提出，獲得全力支持，遂能順利推出。⟂S⟂佛牙剛從印度、西藏，途經泰國，迎奉回台灣的時候，我也沒有想要發起「三好運動」，可是當恭迎佛牙法會進行到一半，連副總統起身講話，我看到台下萬千的群眾，不禁心有所感，所以不揣冒昧，延請副總統連戰先生和行政院長蕭萬長先生共襄盛舉，不意竟蒙獲首肯。⟂S⟂所以，大家不要小看這短短的「零碎時間」，只要運用地恰到好處，不但能自我受益，也能成為福利群倫的關鍵所在。,https://books.masterhsingyun.org/ArticleDetail/artcle6682
rel_9aa0a2c5e917,ent_7c5f0e3477bb,法住記,Classic,classic_states_or_mentions_doctrine,经典陈述或提及教义,ent_c8db40f7532f,正法,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,其實，羅漢也有莊嚴威儀的，羅漢是證悟解脫的修行人，一般的羅漢都具有出世、無爭、厭離、好靜等性格。⟂S⟂在佛陀的弟子中，就有不少證悟的大阿羅漢，譬如十大弟子就是十大羅漢，乃至五百羅漢、千二百五十羅漢等。⟂S⟂不過，今人最為熟悉的是十八羅漢，只是經典上並未有十八羅漢的記載，根據《大阿羅漢難提蜜多羅所說法住記》記載，則有十六位羅漢承佛敕命，永住世間，守護正法。⟂S⟂他們分別是：,https://books.masterhsingyun.org/ArticleDetail/artcle15155
rel_0129430e2d03,ent_072024f264d4,法華三昧經,Classic,classic_preached_at_place,经典宣说于地点,ent_55d164264407,靈鷲山,PlaceRealm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,如《大般若波羅蜜多經》、《妙法蓮華經》、《無量義經》、《佛說法華三昧經》等，都是在靈鷲山上宣說的，所以佛門有所謂的「靈山會上佛菩薩」、「靈山勝會」等話，就是讚揚諸佛菩薩法筵常在，福蔭佛弟子，意味雋永。⟂S⟂頻婆娑羅王為了親近佛陀，特地修建一條石階，直達山頂的園林。⟂S⟂距離山頂處，有許多小石窟，是比丘們修行的地方。⟂S⟂在山崖邊有磚造的精舍，精舍東面有長石，為佛陀經行之處。⟂S⟂精舍旁邊有一巨大的石塊，是當年提婆達多推石傷害佛陀的地點。⟂S⟂南邊懸崖下有一座小塔，佛陀曾在此處宣說《法華經》。,https://books.masterhsingyun.org/ArticleDetail/artcle3850
rel_68f9fdbb8975,ent_5c15adc29b43,法華玄義,Classic,classic_states_or_mentions_doctrine,经典陈述或提及教义,ent_ddeaa34437b4,憶持,PracticeActivity,directed,core_usable,stable_entity_graph,true,1,0,0,0,1,single_article,《法華玄義》卷一云：「標章令憶持，起念心故；,https://books.masterhsingyun.org/ArticleDetail/artcle6788
rel_4e60d06f6789,ent_c23eb3ad53f7,法華經,Classic,classic_interpreted_as_doctrine,经典被阐释为教义或主张,ent_8e5bc1f388e3,一念三千,Concept,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,此外，《法華經》的思想大義，有一念三千、百界千如、三種世間、性具思想、二諦圓融等。⟂S⟂所以，懂得法華的要義，就會知道「百界千如，一念三千」，原來十法界的眾生都不離一心，一心圓具萬法，萬法就在我們的一心。,https://books.masterhsingyun.org/ArticleDetail/artcle154
rel_33841a936c21,ent_c23eb3ad53f7,法華經,Classic,classic_interpreted_as_doctrine,经典被阐释为教义或主张,ent_932ce5962a37,示教利喜,Concept,directed,core_usable,stable_entity_graph,true,2,2,2,1,2,multi_article,有人問：「釋迦牟尼佛為什麼不生到其他佛國淨土，偏要生到這多苦多難的娑婆世界？」⟂S⟂本經強調「佛為一大事因緣出現世間」，就是為了對娑婆世界的眾生「示教利喜」，意即開示、教導一切眾生，能夠成就佛道；,https://books.masterhsingyun.org/ArticleDetail/artcle9900
rel_84fa8063d7c7,ent_c23eb3ad53f7,法華經,Classic,classic_interpreted_as_doctrine,经典被阐释为教义或主张,ent_f3f20d04ac35,諸法實相,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,第五、諸法實相，本來面目：《法華經》開示一切諸法的真實相貌，本來面目，究竟圓滿的真理。,https://books.masterhsingyun.org/ArticleDetail/artcle6787
rel_930cdd17e8fb,ent_c23eb3ad53f7,法華經,Classic,classic_records_person,经典记载人物,ent_62cf8ccca072,佛陀,BuddhistFigure,directed,core_usable,stable_entity_graph,true,2,1,1,1,2,single_article,《法華經》中記載：三千大千世界裡無量千萬億的菩薩眾，聽聞佛陀宣說《法華經》，即以神通力同時從地底湧出菩薩身皆金色，三十二相好莊嚴，光明燦爛。⟂S⟂所有弟子都被這般前所未見的壯闊場景震懾住了，只見菩薩一心合掌，齊聲向佛陀問訊請安，並且發願要在佛陀色身滅度的娑婆世界，廣說《法華》。⟂S⟂而佛陀為了加強眾生信心，也以無量神力，出廣長舌，上至梵天，身上所有的毛細孔放出各種不同顏色的光芒，遍照十方世界。⟂S⟂原本坐在寶樹獅子座上的所有佛陀分身，也跟著出廣長舌、放無量光，時間長達百千年，然後還攝舌相，「一時謦欬，俱共彈指」，所有諸佛菩薩同時頷首言笑、蓮指輕彈，這二種音聲竟能傳遍十方諸佛世界，其波動能量造成國土六大震動。,https://books.masterhsingyun.org/ArticleDetail/artcle7214
rel_1367c939dfdc,ent_c23eb3ad53f7,法華經,Classic,classic_records_person,经典记载人物,ent_59739e05c9e6,觀世音菩薩,BuddhistFigure,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,在《法華經》、《楞嚴經》中，觀世音菩薩自述在因地修習耳根圓通到了相當功行時，「盡聞不住，覺所覺空；⟂S⟂空覺極圓，空所空滅；⟂S⟂生滅既滅，寂滅現前。」⟂S⟂佛陀則讚美觀世音菩薩「慈眼視眾生，福聚海無量」；⟂S⟂在《金剛經》、《阿彌陀經》中記載︰「如來是真語者，實語者，不誑語者，不異語者。」⟂S⟂「十方諸佛，同聲讚歎釋迦牟尼佛於五濁惡世中能為希有之事。」⟂S⟂在《維摩詰經》中，眾香佛國以香飯作諸佛事，而其他佛土中，「諸佛威儀進止，諸所施為，無非佛事」。⟂S⟂維摩大士說︰「隨其心淨，則佛土淨。」⟂S⟂至於眾生為何見此土汙穢？⟂S⟂這正如螺髻梵王所說︰「心有高下，不依佛慧，故見此土為不淨耳。⟂S⟂菩薩於一切眾生悉皆平等，深心清淨，依佛智慧，則能見此佛土清淨。」,https://books.masterhsingyun.org/ArticleDetail/artcle16726
rel_52cd8e25e11f,ent_c23eb3ad53f7,法華經,Classic,classic_states_or_mentions_doctrine,经典陈述或提及教义,ent_3dcc3dbbf7a7,一大事因緣,DoctrineTerm,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,有人問：「釋迦牟尼佛為什麼不生到其他佛國淨土，偏要生到這多苦多難的娑婆世界？」⟂S⟂本經強調「佛為一大事因緣出現世間」，就是為了對娑婆世界的眾生「示教利喜」，意即開示、教導一切眾生，能夠成就佛道；,https://books.masterhsingyun.org/ArticleDetail/artcle9900
rel_29f0605a5204,ent_c23eb3ad53f7,法華經,Classic,classic_states_or_mentions_doctrine,经典陈述或提及教义,ent_8e5bc1f388e3,一念三千,Concept,directed,core_usable,stable_entity_graph,true,2,2,2,2,2,multi_article,甚至佛教講「心佛眾生，三無差別」，乃至《法華經》的「一念三千」，都把和諧的意義發揮到最極致。,https://books.masterhsingyun.org/ArticleDetail/artcle11080
rel_753b843f0ecc,ent_c23eb3ad53f7,法華經,Classic,classic_states_or_mentions_doctrine,经典陈述或提及教义,ent_f255ef4df57b,三種世間,Concept,directed,core_usable,stable_entity_graph,true,1,1,1,1,1,single_article,此外，《法華經》的思想大義，有一念三千、百界千如、三種世間、性具思想、二諦圓融等。⟂S⟂所以，懂得法華的要義，就會知道「百界千如，一念三千」，原來十法界的眾生都不離一心，一心圓具萬法，萬法就在我們的一心。⟂S⟂所謂「心佛眾生，三無差別」，眾生與諸佛在自性上本來平等，只是覺悟有先後，佛性並沒有差別。⟂S⟂為了說明凡夫眾生都具有如來智慧德相，佛和眾生都是平等的，所以，在《法華經》裡，就有七個譬喻：,https://books.masterhsingyun.org/ArticleDetail/artcle154
